Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997578,601,0,-16,15,5000,14,23432,66
1653997579,601,0,-16,15,5000,13,23370,66
1653997580,601,0,-16,15,5000,14,23404,66
1653997581,601,0,-16,15,5000,14,23426,66
1653997582,601,0,-16,15,5000,14,23429,66
1653997583,601,0,-16,15,5000,14,23400,66
1653997584,601,0,-16,15,4999,14,23424,66
1653997585,601,0,-16,15,4999,14,23406,66
1653997586,601,0,-16,15,5000,14,23372,66
1653997587,601,0,-16,15,5000,14,23437,66
1653997588,601,0,-16,15,5001,13,23421,66
1653997589,601,0,-16,15,5001,14,23432,66
1653997590,601,0,-16,15,5001,14,23432,66
1653997591,601,0,-16,15,5000,14,23381,66
1653997592,601,0,-16,15,5000,14,23437,66
1653997593,601,0,-16,15,5001,14,23439,66
